[00:00:04] , "Team 2" , "1" , "Lúcio" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:04] , "Team 2" , "0" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:04] , "Team 1" , "5" , "Mei" , "EV_PlayerPosition" , "(-102.16, -3.50, -50.97)" , ""
[00:00:04] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-103.69, -3.50, -51.32)" , ""
[00:00:04] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-102.37, -3.50, -52.08)" , ""
[00:00:04] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-103.34, -3.50, -50.58)" , ""
[00:00:04] , "Team 1" , "1" , "Ana" , "EV_PlayerPosition" , "(-102.47, -3.50, -49.54)" , ""
[00:00:05] , "Team 2" , "5" , "McCree" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 2" , "4" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 2" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 2" , "0" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 1" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:05] , "Team 1" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:06] , "Team 2" , "5" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:06] , "Team 2" , "4" , "Mei" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:06] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:06] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:06] , "Team 2" , "1" , "Lúcio" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:06] , "Team 2" , "0" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:06] , "Team 1" , "5" , "Mei" , "EV_PlayerPosition" , "(-92.08, -1.50, -55.43)" , ""
[00:00:06] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-92.72, -2.20, -53.61)" , ""
[00:00:06] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-92.74, -1.80, -54.57)" , ""
[00:00:06] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-92.00, -1.63, -54.53)" , ""
[00:00:06] , "Team 1" , "1" , "Ana" , "EV_PlayerPosition" , "(-91.73, -1.50, -55.73)" , ""
[00:00:06] , "Team 1" , "0" , "NELS" , "EV_SwitchedHero" , "Wrecking Ball" , ""
[00:00:08] , "Team 2" , "5" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:08] , "Team 2" , "4" , "Mei" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:08] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:08] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:08] , "Team 2" , "1" , "Lúcio" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:08] , "Team 2" , "0" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:08] , "Team 1" , "5" , "Mei" , "EV_PlayerPosition" , "(-81.55, -1.50, -57.23)" , ""
[00:00:08] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-82.97, -1.50, -57.44)" , ""
[00:00:08] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-82.47, -1.50, -57.62)" , ""
[00:00:08] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-81.92, -1.50, -56.36)" , ""
[00:00:08] , "Team 1" , "1" , "Ana" , "EV_PlayerPosition" , "(-79.37, -1.50, -56.06)" , ""
[00:00:08] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:10] , "Team 2" , "5" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:10] , "Team 2" , "4" , "Mei" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:10] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:10] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:10] , "Team 2" , "1" , "Lúcio" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:10] , "Team 2" , "0" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:10] , "Team 1" , "5" , "Mei" , "EV_PlayerPosition" , "(-72.08, -1.06, -52.92)" , ""
[00:00:10] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-72.35, -1.04, -52.19)" , ""
[00:00:10] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-73.07, -1.50, -52.88)" , ""
[00:00:10] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-72.20, -1.00, -52.35)" , ""
[00:00:10] , "Team 1" , "1" , "Ana" , "EV_PlayerPosition" , "(-68.24, 0.50, -50.73)" , ""
[00:00:10] , "Team 2" , "5" , "McCree" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 2" , "4" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 2" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 2" , "0" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 1" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 1" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:10] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:11] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:12] , "Team 2" , "5" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:12] , "Team 2" , "4" , "Mei" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:12] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:12] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:12] , "Team 2" , "1" , "Lúcio" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:12] , "Team 2" , "0" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:12] , "Team 1" , "5" , "Mei" , "EV_PlayerPosition" , "(-62.96, 0.18, -48.51)" , ""
[00:00:12] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-64.05, 0.17, -47.48)" , ""
[00:00:12] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-65.15, 0.41, -48.74)" , ""
[00:00:12] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-62.88, 0.18, -47.26)" , ""
[00:00:12] , "Team 1" , "1" , "Ana" , "EV_PlayerPosition" , "(-56.68, -0.14, -44.73)" , ""
[00:00:12] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:14] , "Team 2" , "5" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:14] , "Team 2" , "4" , "Mei" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:14] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:14] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:14] , "Team 2" , "1" , "Lúcio" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:14] , "Team 2" , "0" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:14] , "Team 1" , "5" , "Mei" , "EV_PlayerPosition" , "(-55.12, -0.22, -41.21)" , ""
[00:00:14] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-56.17, -0.31, -41.09)" , ""
[00:00:14] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-55.63, -0.24, -42.18)" , ""
[00:00:14] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-55.68, -0.28, -39.72)" , ""
[00:00:14] , "Team 1" , "1" , "Ana" , "EV_PlayerPosition" , "(-49.93, -0.16, -33.92)" , ""
[00:00:14] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:15] , "Team 2" , "5" , "McCree" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 2" , "4" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 2" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 2" , "0" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 1" , "5" , "Mei" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:15] , "Team 1" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:16] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:16] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:18] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:20] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerJoinedMatch" , "Torbjörn" , ""
[00:00:20] , "Team 2" , "4" , "McCree" , "EV_PlayerJoinedMatch" , "McCree" , ""
[00:00:20] , "Team 2" , "3" , "Zarya" , "EV_PlayerJoinedMatch" , "Zarya" , ""
[00:00:20] , "Team 2" , "2" , "Roadhog" , "EV_PlayerJoinedMatch" , "Roadhog" , ""
[00:00:20] , "Team 2" , "1" , "Zenyatta" , "EV_PlayerJoinedMatch" , "Zenyatta" , ""
[00:00:20] , "Team 2" , "0" , "Lúcio" , "EV_PlayerJoinedMatch" , "Lúcio" , ""
[00:00:20] , "Team 1" , "5" , "Torbjörn" , "EV_PlayerJoinedMatch" , "Torbjörn" , ""
[00:00:20] , "Team 1" , "4" , "Roadhog" , "EV_PlayerJoinedMatch" , "Roadhog" , ""
[00:00:20] , "Team 1" , "3" , "Zarya" , "EV_PlayerJoinedMatch" , "Zarya" , ""
[00:00:20] , "Team 1" , "2" , "Ana" , "EV_PlayerJoinedMatch" , "Ana" , ""
[00:00:20] , "Team 1" , "1" , "Lúcio" , "EV_PlayerJoinedMatch" , "Lúcio" , ""
[00:00:20] , "Team 2" , "5" , "Torbjörn" , "EV_SwitchedHero" , "Torbjörn" , ""
[00:00:20] , "Team 2" , "4" , "McCree" , "EV_SwitchedHero" , "McCree" , ""
[00:00:20] , "Team 2" , "3" , "Zarya" , "EV_SwitchedHero" , "Zarya" , ""
[00:00:20] , "Team 2" , "2" , "Roadhog" , "EV_SwitchedHero" , "Roadhog" , ""
[00:00:20] , "Team 2" , "1" , "Zenyatta" , "EV_SwitchedHero" , "Zenyatta" , ""
[00:00:20] , "Team 2" , "0" , "Lúcio" , "EV_SwitchedHero" , "Lúcio" , ""
[00:00:20] , "Team 2" , "0" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:00:20] , "Team 1" , "5" , "Torbjörn" , "EV_SwitchedHero" , "Torbjörn" , ""
[00:00:20] , "Team 1" , "4" , "Roadhog" , "EV_SwitchedHero" , "Roadhog" , ""
[00:00:20] , "Team 1" , "3" , "Zarya" , "EV_SwitchedHero" , "Zarya" , ""
[00:00:20] , "Team 1" , "2" , "Ana" , "EV_SwitchedHero" , "Ana" , ""
[00:00:20] , "Team 1" , "1" , "Lúcio" , "EV_SwitchedHero" , "Lúcio" , ""
[00:00:20] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:00:20] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-102.50, -3.50, -50.84)" , ""
[00:00:21] , "Team 2" , "1" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:00:21] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:22] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:22] , "Team 2" , "4" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:22] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:22] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:22] , "Team 2" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:22] , "Team 2" , "0" , "Lúcio" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:22] , "Team 1" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-100.08, -2.97, -48.29)" , ""
[00:00:22] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-101.69, -3.50, -56.10)" , ""
[00:00:22] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-103.94, -3.50, -55.89)" , ""
[00:00:22] , "Team 1" , "2" , "Ana" , "EV_PlayerPosition" , "(-105.85, -3.50, -53.28)" , ""
[00:00:22] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-104.74, -3.50, -55.28)" , ""
[00:00:22] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-100.59, -3.39, -49.23)" , ""
[00:00:23] , "Team 1" , "1" , "Lúcio" , "EV_UsedAbility_2" , "Lúcio" , ""
[00:00:23] , "Team 1" , "0" , "NELS" , "EV_SwitchedHero" , "Genji" , ""
[00:00:24] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:24] , "Team 2" , "4" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:24] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:24] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:24] , "Team 2" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:24] , "Team 2" , "0" , "Lúcio" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:24] , "Team 1" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-92.05, -1.50, -55.88)" , ""
[00:00:24] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-102.27, -3.50, -51.29)" , ""
[00:00:24] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-103.17, -3.50, -51.45)" , ""
[00:00:24] , "Team 1" , "2" , "Ana" , "EV_PlayerPosition" , "(-102.41, -3.50, -49.40)" , ""
[00:00:24] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-103.32, -3.50, -50.78)" , ""
[00:00:24] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_1" , "Genji" , ""
[00:00:24] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-87.21, -1.01, -60.07)" , ""
[00:00:25] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 2" , "4" , "McCree" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 2" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 2" , "0" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 1" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 1" , "4" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 1" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 1" , "2" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:25] , "Team 1" , "1" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:26] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:26] , "Team 2" , "4" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:26] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:26] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:26] , "Team 2" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:26] , "Team 2" , "0" , "Lúcio" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:26] , "Team 1" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-83.54, -1.50, -57.84)" , ""
[00:00:26] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-92.01, -1.50, -55.57)" , ""
[00:00:26] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-92.64, -2.08, -53.80)" , ""
[00:00:26] , "Team 1" , "2" , "Ana" , "EV_PlayerPosition" , "(-91.65, -1.50, -55.89)" , ""
[00:00:26] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-92.58, -1.65, -54.75)" , ""
[00:00:26] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-74.06, -0.07, -53.80)" , ""
[00:00:26] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:28] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:28] , "Team 2" , "4" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:28] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:28] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:28] , "Team 2" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:28] , "Team 2" , "0" , "Lúcio" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:28] , "Team 1" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-73.23, -1.50, -53.66)" , ""
[00:00:28] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-81.30, -1.50, -57.18)" , ""
[00:00:28] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-82.55, -1.50, -57.39)" , ""
[00:00:28] , "Team 1" , "2" , "Ana" , "EV_PlayerPosition" , "(-80.12, -1.50, -56.32)" , ""
[00:00:28] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-82.11, -1.50, -56.53)" , ""
[00:00:28] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-63.38, 1.40, -48.72)" , ""
[00:00:30] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:30] , "Team 2" , "4" , "McCree" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:30] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:30] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:30] , "Team 2" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:30] , "Team 2" , "0" , "Lúcio" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:30] , "Team 1" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-62.41, 0.18, -48.82)" , ""
[00:00:30] , "Team 1" , "4" , "Roadhog" , "EV_PlayerPosition" , "(-71.92, -0.90, -52.44)" , ""
[00:00:30] , "Team 1" , "3" , "Zarya" , "EV_PlayerPosition" , "(-72.75, -1.37, -53.00)" , ""
[00:00:30] , "Team 1" , "2" , "Ana" , "EV_PlayerPosition" , "(-70.16, 0.18, -51.10)" , ""
[00:00:30] , "Team 1" , "1" , "Lúcio" , "EV_PlayerPosition" , "(-72.26, -0.96, -52.01)" , ""
[00:00:30] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:30] , "Team 2" , "4" , "McCree" , "EV_Charge_Ultimate" , "0" , ""
